Longitude	Latitude	Time_stamp	Elevation	HCP1	HCP2	PRP1	PRP2	TWI	NDVI	Elevation_R
-80.293914	43.636227	5803	343.57	13.88	12.05	9.08	10.77	7.21	0.7	6.02
-80.293857	43.636227	6024	343.47	14.44	12.71	9.14	11.17	7.31	0.7	5.92
-80.293894	43.636254	6025	343.52	14.56	12.69	9.45	11.36	7.24	0.7	5.97
-80.293933	43.636281	6026	343.58	14.62	12.68	9.74	11.59	7.18	0.7	6.03
-80.293974	43.63631	6027	343.61	14.94	12.9	10.07	11.99	7.12	0.7	6.06
-80.294016	43.63634	6028	343.65	15.35	13.19	10.28	12.33	7.08	0.71	6.1
-80.294059	43.636371	6029	343.69	15.54	13.31	10.3	12.43	7.07	0.71	6.14
-80.294102	43.636402	6030	343.72	15.39	13.27	10.14	12.26	7.06	0.71	6.17
-80.294145	43.636435	6031	343.77	15.12	13.25	9.95	12.03	7	0.71	6.22
-80.294037	43.636449	6170	343.62	15.49	13.65	9.98	12.36	7.12	0.71	6.07
-80.294016	43.636433	6171	343.59	15.56	13.62	10.07	12.42	7.15	0.71	6.04
-80.294006	43.636425	6172	343.59	15.57	13.59	10.1	12.43	7.15	0.71	6.04
-80.293993	43.636415	6173	343.56	15.59	13.57	10.14	12.44	7.16	0.71	6.01
-80.293977	43.636403	6174	343.54	15.62	13.58	10.18	12.47	7.17	0.71	5.99
-80.293958	43.636389	6175	343.52	15.62	13.61	10.19	12.48	7.19	0.71	5.97
-80.293938	43.636375	6176	343.48	15.63	13.68	10.19	12.49	7.2	0.71	5.93
-80.293917	43.636359	6177	343.45	15.61	13.75	10.14	12.48	7.22	0.7	5.9
-80.293896	43.636343	6178	343.42	15.62	13.84	10.09	12.48	7.24	0.7	5.87
-80.293875	43.636327	6179	343.4	15.57	13.87	9.98	12.42	7.27	0.7	5.85
-80.293855	43.636311	6180	343.38	15.54	13.88	9.86	12.34	7.3	0.7	5.83
-80.293835	43.636295	6181	343.36	15.42	13.81	9.69	12.19	7.33	0.7	5.81
-80.293812	43.636279	6182	343.34	15.24	13.71	9.48	12	7.36	0.7	5.79
-80.293789	43.636262	6183	343.31	14.96	13.6	9.2	11.73	7.4	0.7	5.76
-80.293764	43.636243	6184	343.28	14.61	13.45	8.88	11.42	7.44	0.7	5.73
-80.293737	43.636223	6185	343.26	14.22	13.27	8.5	11.04	7.5	0.7	5.71
-80.293716	43.636247	6544	343.21	14.13	13.21	8.4	10.92	7.5	0.7	5.66
-80.293768	43.636288	6545	343.26	15.02	13.75	9.18	11.79	7.43	0.7	5.71
-80.293822	43.63633	6546	343.31	15.66	14.13	9.74	12.39	7.35	0.71	5.76
-80.293876	43.636371	6547	343.4	15.6	14.03	9.93	12.45	7.28	0.7	5.85
-80.293931	43.636411	6548	343.48	15.39	13.54	9.93	12.27	7.22	0.71	5.93
-80.293985	43.636451	6549	343.51	15.34	13.66	9.8	12.18	7.17	0.71	5.96
-80.293853	43.636438	7072	343.36	15.4	13.95	9.72	12.32	7.31	0.71	5.81
-80.2938	43.6364	7073	343.28	15.87	14.35	9.83	12.69	7.38	0.71	5.73
-80.293747	43.636362	7074	343.18	15.58	14.14	9.52	12.37	7.46	0.71	5.63
-80.293694	43.636322	7075	343.13	14.64	13.52	8.81	11.45	7.52	0.71	5.58
-80.293641	43.636282	7076	343.1	13.89	13.04	8.09	10.57	7.58	0.71	5.55
-80.293587	43.636242	7077	343.06	13.41	12.37	7.63	10.01	7.94	0.7	5.51
-80.293506	43.636232	7228	342.97	13.01	11.89	7.34	9.59	8.06	0.7	5.42
-80.293553	43.636268	7229	342.99	13.43	12.25	7.59	9.95	8.07	0.71	5.44
-80.293602	43.636303	7230	343.01	13.75	12.69	8	10.41	7.64	0.71	5.46
-80.293651	43.636339	7231	343.07	14.3	13.05	8.59	11.15	7.57	0.71	5.52
-80.293701	43.636376	7232	343.12	15.2	13.67	9.27	12.06	7.51	0.71	5.57
-80.29375	43.636413	7233	343.2	15.73	14.03	9.67	12.54	7.44	0.7	5.65
-80.293799	43.636449	7234	343.29	15.5	13.91	9.65	12.34	7.37	0.7	5.74
-80.293689	43.636444	7404	343.2	14.87	13.02	9.19	11.67	7.5	0.7	5.65
-80.293636	43.636405	7405	343.07	14.46	12.98	8.8	11.3	7.57	0.7	5.52
-80.293581	43.636366	7406	343	13.84	12.63	8.18	10.57	7.64	0.71	5.45
-80.293528	43.636326	7407	342.94	13.47	12.39	7.69	10.05	8.01	0.71	5.39
-80.293474	43.636286	7408	342.93	13.09	12.05	7.36	9.64	8.1	0.71	5.38
-80.293422	43.636247	7409	343	12.64	11.8	7.18	9.33	7.96	0.7	5.45
-80.293325	43.636225	7572	343.1	12.2	10.94	7.19	9.01	7.94	0.71	5.55
-80.293388	43.636273	7573	342.98	12.48	11.3	7.15	9.15	8.01	0.71	5.43
-80.293453	43.636321	7574	342.89	12.87	11.61	7.33	9.48	8.12	0.71	5.34
-80.293519	43.636367	7575	342.93	13.17	11.89	7.71	9.91	7.91	0.71	5.38
-80.293576	43.636406	7576	343	13.56	12.05	8.18	10.38	7.63	0.7	5.45
-80.293625	43.636441	7577	343.11	13.94	12.13	8.59	10.77	7.57	0.7	5.56
-80.293506	43.636436	7749	342.96	12.26	10.68	7.45	9.15	7.69	0.7	5.41
-80.293461	43.6364	7750	342.87	12.26	10.72	7.31	9.1	8.07	0.71	5.32
-80.293416	43.636365	7751	342.85	12.19	10.68	7.15	8.94	8.15	0.71	5.3
-80.293372	43.636331	7752	342.91	12	10.53	7.01	8.7	8.1	0.71	5.36
-80.293329	43.636297	7753	342.99	11.74	10.34	6.96	8.51	8.05	0.71	5.44
-80.293285	43.636265	7754	343.08	11.6	10.25	7.03	8.46	8.02	0.71	5.53
-80.29324	43.636232	7755	343.13	11.71	10.3	7.26	8.6	8	0.71	5.58
-80.293157	43.63623	7926	343.22	11.45	9.84	7.4	8.4	8.64	0.7	5.67
-80.293209	43.63627	7927	343.15	10.89	9.32	6.94	7.91	8.3	0.71	5.6
-80.293263	43.63631	7928	343.06	10.8	9.21	6.7	7.77	8.06	0.71	5.51
-80.293318	43.636349	7929	342.96	11.25	9.62	6.77	8.13	8.04	0.71	5.41
-80.293373	43.636389	7930	342.86	11.78	10.22	6.98	8.61	8.12	0.71	5.31
-80.293428	43.636429	7931	342.86	11.89	10.34	7.13	8.78	8.08	0.7	5.31
-80.293301	43.636419	8091	342.83	11.54	9.95	6.86	8.41	7.88	0.71	5.28
-80.293251	43.636382	8092	342.97	10.75	9.14	6.57	7.72	7.79	0.71	5.42
-80.293202	43.636347	8093	343.12	10.34	8.85	6.52	7.38	7.93	0.71	5.57
-80.293155	43.636312	8094	343.22	10.47	8.85	6.83	7.55	8.33	0.71	5.67
-80.293108	43.636277	8095	343.27	10.84	9.02	7.29	7.94	8.96	0.7	5.72
-80.293061	43.636243	8096	343.24	11.35	9.32	7.73	8.44	9.2	0.7	5.69
-80.292975	43.636225	8275	343.23	12.13	9.6	8.36	9.14	9.32	0.7	5.68
-80.293028	43.636264	8276	343.25	11.63	9.38	8.04	8.76	9.24	0.7	5.7
-80.293081	43.636302	8277	343.29	11.06	9.1	7.55	8.24	9.39	0.7	5.74
-80.293133	43.63634	8278	343.21	10.52	8.89	6.93	7.67	8.31	0.71	5.66
-80.293187	43.636378	8279	343.07	10.44	8.92	6.59	7.52	7.86	0.71	5.52
-80.293242	43.636417	8280	342.89	11.16	9.5	6.72	8.07	7.75	0.71	5.34
-80.293172	43.636442	8409	342.97	11.01	9.47	6.77	8.05	7.75	0.71	5.42
-80.293119	43.636403	8410	343.13	10.67	8.92	7	7.93	7.97	0.71	5.58
-80.293068	43.636364	8411	343.22	11.34	9.23	7.75	8.62	8.49	0.71	5.67
-80.293017	43.636326	8412	343.23	12.42	9.9	8.58	9.62	8.7	0.7	5.68
-80.292965	43.636288	8413	343.23	12.77	10.06	8.88	9.84	8.87	0.7	5.68
-80.292913	43.636251	8414	343.25	12.76	10.08	8.82	9.71	8.82	0.7	5.7
-80.292861	43.636213	8415	343.24	12.83	10.16	8.78	9.81	8.67	0.7	5.69
-80.29282	43.636235	8594	343.19	13.09	10.38	8.99	10.1	8.22	0.7	5.64
-80.292872	43.636274	8595	343.18	13.25	10.47	9.14	10.21	8.31	0.7	5.63
-80.292923	43.636311	8596	343.18	13.47	10.56	9.29	10.51	8.45	0.7	5.63
-80.292972	43.636349	8597	343.22	13.3	10.47	9.08	10.4	8.42	0.7	5.67
-80.293024	43.636389	8598	343.21	11.94	9.62	8.09	9.14	8.24	0.71	5.66
-80.29308	43.636429	8599	343.09	10.84	9.08	7.13	8.1	7.9	0.71	5.54
-80.293004	43.636453	8747	343.07	10.87	8.67	7.24	8.03	8.13	0.71	5.52
-80.292953	43.636417	8748	343.09	11.54	9.09	7.87	8.7	8.27	0.71	5.54
-80.292902	43.636381	8749	343.1	12.47	9.78	8.56	9.56	8.44	0.7	5.55
-80.29285	43.636343	8750	343.11	12.96	9.94	8.98	9.99	8.43	0.7	5.56
-80.292799	43.636304	8751	343.09	13.1	9.97	9.16	10.08	8.28	0.7	5.54
-80.292748	43.636265	8752	343.08	12.95	9.91	9.13	10.08	7.94	0.7	5.53
-80.292696	43.636225	8753	343.09	12.87	9.99	8.98	10.11	7.73	0.7	5.54
-80.292626	43.636225	8872	343.08	12.9	10.1	8.92	10.02	7.66	0.7	5.53
-80.292682	43.636266	8873	343.06	12.82	10.02	8.95	9.95	7.79	0.7	5.51
-80.292738	43.636308	8874	343.1	12.6	9.79	8.88	9.66	8.2	0.7	5.55
-80.292795	43.63635	8875	343.12	12.33	9.59	8.6	9.35	8.46	0.7	5.57
-80.292853	43.636393	8876	343.14	11.85	9.43	8.14	8.93	8.54	0.7	5.59
-80.292911	43.636436	8877	343.1	11.22	9.13	7.52	8.26	8.39	0.71	5.55
-80.292767	43.636407	8997	343.04	11.31	8.97	7.74	8.38	8.52	0.7	5.49
-80.292701	43.636359	8998	343.05	11.88	9.39	8.3	9.02	8.39	0.7	5.5
-80.292643	43.636317	8999	343.02	12.63	9.88	8.75	9.72	7.87	0.7	5.47
-80.292592	43.636279	9000	343.02	12.95	10.15	8.92	9.97	7.71	0.7	5.47
-80.292541	43.636241	9001	343.03	13.09	10.08	8.95	9.9	7.67	0.7	5.48
-80.292487	43.636245	9147	343.09	13.01	9.95	8.92	9.82	7.67	0.71	5.54
-80.292544	43.63629	9148	343.04	12.98	10.26	8.9	9.96	7.71	0.71	5.49
-80.292599	43.636336	9149	343	12.73	10.22	8.72	9.83	7.78	0.71	5.45
-80.292657	43.636381	9150	343.05	12.04	9.72	8.23	9.16	8.3	0.71	5.5
-80.292717	43.636424	9151	343.06	11.32	9.06	7.65	8.37	8.52	0.71	5.51
-80.292594	43.636406	9290	342.97	12.44	10.04	8.45	9.59	7.89	0.71	5.42
-80.292526	43.636359	9291	342.93	12.9	10.27	8.83	10.02	7.69	0.71	5.38
-80.292459	43.636311	9292	343.02	12.92	10.12	8.88	9.91	7.65	0.7	5.47
-80.292393	43.636263	9293	343.08	12.95	10.13	8.91	9.87	7.62	0.71	5.53
-80.292326	43.636216	9294	343.09	13.35	10.73	9.06	10.33	7.58	0.71	5.54
-80.292253	43.636205	9459	343.07	13.69	11.06	9.19	10.67	7.52	0.7	5.52
-80.292305	43.636243	9460	343.05	13.49	10.78	9.04	10.33	7.54	0.71	5.5
-80.292357	43.636281	9461	343.02	13.09	10.3	8.94	10.02	7.56	0.7	5.47
-80.29241	43.636319	9462	342.99	12.98	10.13	8.92	9.99	7.58	0.7	5.44
-80.292462	43.636356	9463	342.93	13.1	10.23	8.94	10.13	7.6	0.7	5.38
-80.292513	43.636394	9464	342.86	13.09	10.42	8.88	10.13	7.67	0.71	5.31
-80.292564	43.636432	9465	342.91	12.81	10.41	8.61	9.83	7.77	0.71	5.36
-80.292489	43.636445	12054	342.76	13.7	10.77	9.11	10.46	7.64	0.7	5.21
-80.292443	43.636411	12055	342.8	13.68	10.67	9.16	10.5	7.57	0.7	5.25
-80.292398	43.636377	12056	342.84	13.48	10.51	9.1	10.46	7.5	0.7	5.29
-80.292355	43.636345	12057	342.85	13.32	10.55	9.05	10.4	7.48	0.7	5.3
-80.292311	43.636313	12058	342.89	13.47	10.69	9.05	10.38	7.48	0.7	5.34
-80.292267	43.636281	12059	342.91	13.8	10.88	9.12	10.48	7.47	0.7	5.36
-80.292223	43.636248	12060	342.93	13.94	11.06	9.24	10.64	7.46	0.7	5.38
-80.292179	43.636215	12061	342.97	13.83	10.98	9.35	10.71	7.44	0.7	5.42
-80.292083	43.636216	12177	342.94	13.51	10.29	9.51	10.46	7.31	0.7	5.39
-80.292131	43.636251	12178	342.87	13.89	10.52	9.54	10.65	7.35	0.7	5.32
-80.292179	43.636286	12179	342.83	14.11	10.86	9.45	10.78	7.38	0.7	5.28
-80.292225	43.63632	12180	342.78	14.12	11.17	9.36	10.84	7.41	0.7	5.23
-80.29227	43.636354	12181	342.73	14.08	11.39	9.34	10.93	7.44	0.7	5.18
-80.292315	43.636388	12182	342.71	14.14	11.45	9.38	11.05	7.48	0.7	5.16
-80.292362	43.636421	12183	342.72	14.25	11.38	9.45	11.08	7.52	0.7	5.17
-80.292272	43.636429	12380	342.68	14.77	11.78	9.69	11.59	7.51	0.7	5.13
-80.292225	43.636394	12381	342.73	14.47	11.57	9.61	11.3	7.47	0.7	5.18
-80.292179	43.636359	12382	342.78	14.27	11.22	9.58	11.08	7.43	0.7	5.23
-80.292134	43.636323	12383	342.83	14.13	10.82	9.59	10.86	7.38	0.7	5.28
-80.292087	43.636287	12384	342.89	13.95	10.49	9.61	10.66	7.34	0.7	5.34
-80.29204	43.636253	12385	342.94	13.72	10.42	9.59	10.53	7.3	0.69	5.39
-80.291993	43.636219	12386	343.02	13.59	10.36	9.55	10.44	7.27	0.69	5.47
-80.29191	43.636212	12493	343.06	13.65	10.53	9.58	10.45	7.35	0.69	5.51
-80.291958	43.636246	12494	343	13.79	10.65	9.62	10.54	7.36	0.69	5.45
-80.292005	43.636282	12495	342.94	13.92	10.72	9.65	10.62	7.39	0.69	5.39
-80.292052	43.636317	12496	342.87	14.04	10.76	9.67	10.72	7.41	0.69	5.32
-80.2921	43.636353	12497	342.82	14.16	10.91	9.68	10.91	7.44	0.7	5.27
-80.292148	43.636389	12498	342.75	14.37	11.37	9.69	11.19	7.47	0.7	5.2
-80.292197	43.636424	12499	342.71	14.61	11.74	9.72	11.45	7.5	0.7	5.16
-80.29211	43.636425	12700	342.78	14.54	11.71	9.9	11.48	7.68	0.7	5.23
-80.292066	43.636391	12701	342.83	14.39	11.44	9.9	11.25	7.63	0.69	5.28
-80.29202	43.636358	12702	342.89	14.32	11.34	9.89	11.07	7.56	0.69	5.34
-80.291974	43.636325	12703	342.93	14.14	11.18	9.83	10.92	7.5	0.69	5.38
-80.291929	43.636292	12704	343.01	13.89	10.93	9.77	10.78	7.46	0.69	5.46
-80.291884	43.636258	12705	343.08	13.71	10.77	9.73	10.68	7.42	0.69	5.53
-80.291838	43.636225	12706	343.14	13.64	10.69	9.65	10.62	7.35	0.69	5.59
-80.29176	43.636231	19369	343.23	13.33	10.73	9.62	10.54	7.29	0.69	5.68
-80.291806	43.636262	19370	343.17	13.32	10.76	9.75	10.62	7.37	0.69	5.62
-80.291851	43.636295	19371	343.11	13.42	10.91	9.83	10.72	7.42	0.69	5.56
-80.291896	43.636327	19372	343.05	13.77	11.24	9.94	10.94	7.47	0.69	5.5
-80.29194	43.636361	19373	342.97	14.24	11.63	10.11	11.3	7.52	0.69	5.42
-80.291986	43.636395	19374	342.92	14.42	11.79	10.18	11.51	7.62	0.69	5.37
-80.292031	43.636427	19375	342.87	14.41	11.91	10.16	11.61	7.7	0.69	5.32
-80.291961	43.636446	19684	342.93	14.16	12.03	10.17	11.57	7.65	0.7	5.38
-80.291908	43.636408	19685	342.97	14.13	11.93	10.16	11.46	7.58	0.7	5.42
-80.291856	43.63637	19686	343.07	13.77	11.63	10.01	11.13	7.5	0.7	5.52
-80.291803	43.636331	19687	343.13	13.36	11.11	9.83	10.78	7.43	0.69	5.58
-80.291751	43.636292	19688	343.22	13.13	10.86	9.66	10.55	7.37	0.69	5.67
-80.291697	43.636253	19689	343.27	13	10.81	9.46	10.35	7.27	0.69	5.72
-80.291644	43.636214	19690	343.35	12.78	10.73	9.28	10.13	7.19	0.69	5.8
-80.291552	43.636204	19793	343.45	12.46	10.64	8.99	9.87	7.13	0.69	5.9
-80.291598	43.63624	19794	343.39	12.66	10.73	9.1	10	7.21	0.69	5.84
-80.291644	43.636275	19795	343.32	12.97	10.88	9.26	10.27	7.29	0.69	5.77
-80.291689	43.63631	19796	343.25	13.18	11.07	9.44	10.52	7.37	0.69	5.7
-80.291736	43.636344	19797	343.19	13.37	11.17	9.64	10.75	7.43	0.69	5.64
-80.291781	43.636376	19798	343.11	13.58	11.43	9.78	10.99	7.47	0.7	5.56
-80.291826	43.636407	19799	343.06	13.72	11.69	9.86	11.14	7.54	0.7	5.51
-80.291869	43.63644	19800	343.03	13.79	11.8	9.89	11.22	7.6	0.7	5.48
-80.291773	43.636435	20041	343.11	13.51	11.56	9.59	11.04	7.55	0.7	5.56
-80.29173	43.636401	20042	343.14	13.52	11.38	9.6	11.06	7.49	0.7	5.59
-80.291684	43.636368	20043	343.22	13.44	11.22	9.49	10.83	7.45	0.69	5.67
-80.291639	43.636335	20044	343.26	13.32	11.12	9.34	10.6	7.38	0.69	5.71
-80.291595	43.636302	20045	343.32	13.09	10.92	9.2	10.35	7.3	0.69	5.77
-80.291551	43.636269	20046	343.37	12.83	10.73	9.05	10.1	7.21	0.7	5.82
-80.291506	43.636236	20047	343.44	12.63	10.62	8.92	9.93	7.12	0.7	5.89
-80.291461	43.636203	20048	343.51	12.47	10.52	8.79	9.8	7.03	0.69	5.96
-80.291393	43.636217	20164	343.5	12.4	10.34	8.7	9.65	7.02	0.69	5.95
-80.291436	43.636249	20165	343.42	12.54	10.51	8.8	9.77	7.1	0.69	5.87
-80.29148	43.63628	20166	343.37	12.74	10.61	8.93	9.94	7.21	0.69	5.82
-80.291523	43.636312	20167	343.31	13	10.76	9.1	10.2	7.3	0.69	5.76
-80.291565	43.636344	20168	343.27	13.15	11.1	9.22	10.39	7.37	0.69	5.72
-80.291607	43.636376	20169	343.24	13.25	11.22	9.31	10.53	7.42	0.69	5.69
-80.291649	43.636408	20170	343.18	13.33	11.22	9.39	10.69	7.48	0.69	5.63
-80.29169	43.636438	20171	343.14	13.42	11.26	9.45	10.86	7.52	0.7	5.59
-80.291601	43.636441	20420	343.19	13.47	11.32	9.49	10.68	7.5	0.7	5.64
-80.291556	43.636406	20421	343.22	13.31	11.08	9.36	10.5	7.46	0.69	5.67
-80.29151	43.636371	20422	343.29	13.19	10.87	9.25	10.34	7.41	0.69	5.74
-80.291463	43.636337	20423	343.36	13.05	10.79	9.11	10.15	7.36	0.69	5.81
-80.291416	43.636303	20424	343.41	12.88	10.79	8.98	9.97	7.31	0.69	5.86
-80.29137	43.636269	20425	343.46	12.79	10.74	8.88	9.89	7.22	0.69	5.91
-80.291325	43.636235	20426	343.53	12.66	10.6	8.79	9.8	7.13	0.69	5.98
-80.29128	43.6362	20427	343.6	12.39	10.45	8.6	9.57	7.04	0.69	6.05
-80.29121	43.636211	20530	343.64	12.35	10.43	8.57	9.57	7.16	0.69	6.09
-80.291254	43.636242	20531	343.55	12.67	10.8	8.7	9.78	7.22	0.69	6
-80.291299	43.636274	20532	343.49	12.88	10.96	8.78	9.86	7.26	0.69	5.94
-80.291345	43.636307	20533	343.43	12.87	10.97	8.86	9.88	7.3	0.69	5.88
-80.29139	43.63634	20534	343.38	12.87	10.95	8.98	9.94	7.33	0.69	5.83
-80.291435	43.636373	20535	343.33	12.93	10.83	9.1	10.09	7.37	0.69	5.78
-80.29148	43.636407	20536	343.29	13.05	10.83	9.24	10.24	7.42	0.69	5.74
-80.291525	43.636442	20537	343.24	13.24	11.08	9.37	10.4	7.48	0.69	5.69
-80.291433	43.636442	20786	343.36	12.85	10.67	9.21	10.12	7.45	0.69	5.81
-80.291389	43.636409	20787	343.39	12.77	10.61	9.09	9.99	7.36	0.69	5.84
-80.291346	43.636376	20788	343.44	12.78	10.61	8.96	9.87	7.26	0.69	5.89
-80.291302	43.636343	20789	343.51	12.76	10.57	8.8	9.74	7.2	0.69	5.96
-80.291256	43.636311	20790	343.55	12.7	10.66	8.67	9.66	7.2	0.69	6
-80.29121	43.636277	20791	343.62	12.63	10.65	8.63	9.72	7.22	0.69	6.07
-80.291164	43.636243	20792	343.67	12.57	10.51	8.62	9.76	7.21	0.69	6.12
-80.291118	43.636209	20793	343.72	12.55	10.38	8.59	9.73	7.17	0.68	6.17
-80.291041	43.636218	20892	343.79	12.64	10.64	8.55	9.7	7.14	0.68	6.24
-80.291085	43.636248	20893	343.75	12.52	10.62	8.5	9.66	7.13	0.68	6.2
-80.29113	43.636279	20894	343.7	12.45	10.6	8.47	9.54	7.07	0.68	6.15
-80.291175	43.636311	20895	343.64	12.46	10.56	8.48	9.48	7	0.69	6.09
-80.291219	43.636344	20896	343.59	12.53	10.5	8.55	9.51	7	0.69	6.04
-80.291264	43.636377	20897	343.53	12.73	10.46	8.73	9.71	7.14	0.69	5.98
-80.291307	43.63641	20898	343.5	12.84	10.62	8.9	9.89	7.29	0.69	5.95
-80.291352	43.636442	20899	343.44	12.82	10.78	9.01	10.01	7.38	0.69	5.89
-80.291259	43.636443	21155	343.6	12.71	10.48	8.72	9.77	7.35	0.68	6.05
-80.291214	43.636408	21156	343.64	12.63	10.41	8.6	9.64	7.22	0.68	6.09
-80.291168	43.636374	21157	343.68	12.5	10.37	8.46	9.44	7.02	0.68	6.13
-80.291121	43.636339	21158	343.76	12.41	10.35	8.35	9.26	6.98	0.68	6.21
-80.291075	43.636305	21159	343.82	12.35	10.34	8.31	9.23	7.06	0.68	6.27
-80.291028	43.63627	21160	343.86	12.39	10.41	8.38	9.36	7.11	0.68	6.31
-80.29098	43.636236	21161	343.89	12.58	10.52	8.51	9.56	7.11	0.69	6.34
-80.290933	43.636201	21162	343.92	12.85	10.59	8.67	9.82	7.1	0.69	6.37
-80.290858	43.636211	21257	343.99	12.75	10.24	8.73	9.71	7.21	0.69	6.44
-80.290903	43.636245	21258	343.95	12.42	10.18	8.51	9.44	7.22	0.69	6.4
-80.290949	43.636279	21259	343.92	12.18	10.1	8.32	9.16	7.36	0.69	6.37
-80.290994	43.636312	21260	343.88	12.14	10	8.21	9.02	7.45	0.68	6.33
-80.29104	43.636346	21261	343.85	12.24	10.03	8.19	9.02	7.38	0.68	6.3
-80.291085	43.636379	21262	343.8	12.32	10.09	8.23	9.1	7.28	0.69	6.25
-80.291131	43.636412	21263	343.72	12.38	10.23	8.3	9.26	7.3	0.69	6.17
-80.291081	43.63644	21636	343.74	12.05	9.89	8.06	8.95	7.4	0.69	6.19
-80.291035	43.636408	21637	343.78	12.07	9.89	8.08	8.93	7.45	0.69	6.23
-80.290991	43.636376	21638	343.81	12.04	9.84	8.09	8.9	7.43	0.69	6.26
-80.290946	43.636343	21639	343.87	11.93	9.78	8.1	8.86	7.4	0.68	6.32
-80.290902	43.636309	21640	343.87	11.92	9.77	8.19	8.92	7.31	0.69	6.32
-80.290857	43.636277	21641	343.89	12.03	9.71	8.4	9.1	7.23	0.69	6.34
-80.290812	43.636245	21642	343.94	12.28	9.69	8.62	9.38	7.22	0.69	6.39
-80.290768	43.636212	21643	343.99	12.48	9.75	8.77	9.57	7.17	0.69	6.44
-80.290689	43.63621	21739	344	12.48	9.84	8.78	9.51	7.06	0.69	6.45
-80.290731	43.63624	21740	344	12.39	9.81	8.72	9.44	7.14	0.69	6.45
-80.290772	43.63627	21741	343.98	12.28	9.72	8.61	9.29	7.19	0.69	6.43
-80.290812	43.636301	21742	343.93	12.14	9.62	8.45	9.07	7.21	0.69	6.38
-80.290852	43.636331	21743	343.91	12.08	9.6	8.3	8.95	7.31	0.69	6.36
-80.290894	43.636362	21744	343.87	12.06	9.69	8.2	8.92	7.4	0.69	6.32
-80.290934	43.636392	21745	343.85	12.09	9.83	8.14	8.95	7.43	0.69	6.3
-80.290976	43.636423	21746	343.84	12.1	9.88	8.09	8.96	7.5	0.69	6.29
-80.29089	43.636426	22022	343.79	12.51	10.14	8.43	9.22	7.26	0.68	6.24
-80.290841	43.636391	22023	343.82	12.48	9.87	8.54	9.22	7.22	0.68	6.27
-80.290794	43.636356	22024	343.85	12.47	9.75	8.61	9.22	7.19	0.68	6.3
-80.290746	43.636321	22025	343.86	12.54	9.89	8.7	9.33	7.16	0.69	6.31
-80.290699	43.636286	22026	343.89	12.61	10.04	8.76	9.47	7.14	0.69	6.34
-80.290652	43.636251	22027	343.93	12.67	10.09	8.8	9.54	7.11	0.68	6.38
-80.290606	43.636218	22028	343.94	12.75	10.11	8.83	9.58	7.07	0.68	6.39
-80.290498	43.6362	22117	344.02	12.94	10.18	8.92	9.74	7.07	0.68	6.47
-80.290541	43.636232	22118	343.98	12.87	10.15	8.91	9.69	7.1	0.68	6.43
-80.290584	43.636264	22119	343.98	12.84	10.04	8.92	9.69	7.13	0.68	6.43
-80.290626	43.636296	22120	343.97	12.87	9.95	8.92	9.7	7.16	0.68	6.42
-80.290668	43.636328	22121	343.92	12.96	9.98	8.94	9.72	7.17	0.69	6.37
-80.290711	43.63636	22122	343.88	13.03	10.09	8.99	9.79	7.19	0.69	6.33
-80.290754	43.636392	22123	343.87	13.1	10.19	9.05	9.91	7.22	0.68	6.32
-80.290795	43.636424	22124	343.86	13.16	10.39	9.01	9.93	7.28	0.68	6.31
-80.290704	43.636417	22402	343.86	13.63	10.71	9.34	10.38	7.26	0.69	6.31
-80.290654	43.636382	22403	343.89	13.55	10.69	9.24	10.2	7.22	0.69	6.34
-80.290606	43.636346	22404	343.92	13.34	10.57	9.13	10.04	7.19	0.68	6.37
-80.290559	43.636312	22405	343.95	13.21	10.33	9.08	9.97	7.16	0.68	6.4
-80.290512	43.636277	22406	343.99	13.09	10.3	8.99	9.85	7.12	0.68	6.44
-80.290466	43.636243	22407	344.05	13.09	10.34	8.93	9.81	7.11	0.68	6.5
-80.290419	43.636209	22408	344.07	13.2	10.44	8.92	9.89	7.09	0.68	6.52
-80.290317	43.636197	22490	344.16	13.39	10.68	8.84	10.05	7.09	0.69	6.61
-80.29036	43.636228	22491	344.13	13.19	10.49	8.81	9.92	7.08	0.69	6.58
-80.290403	43.636259	22492	344.09	13.11	10.27	8.85	9.8	7.07	0.69	6.54
-80.290445	43.636291	22493	344.04	13.19	10.25	8.99	9.88	7.07	0.69	6.49
-80.290487	43.636322	22494	343.99	13.48	10.34	9.18	10.14	7.08	0.68	6.44
-80.29053	43.636353	22495	343.95	13.7	10.63	9.29	10.31	7.11	0.68	6.4
-80.290572	43.636384	22496	343.93	13.71	10.72	9.33	10.34	7.16	0.69	6.38
-80.290615	43.636415	22497	343.92	13.54	10.62	9.34	10.28	7.22	0.69	6.37
-80.290515	43.636411	22796	343.96	13.75	10.63	9.27	10.38	7.08	0.69	6.41
-80.290474	43.636379	22797	343.99	13.8	10.62	9.27	10.38	7.03	0.69	6.44
-80.290433	43.636347	22798	344.02	13.61	10.54	9.15	10.18	7	0.69	6.47
-80.290393	43.636315	22799	344.05	13.37	10.49	8.94	9.9	6.99	0.68	6.5
-80.290352	43.636284	22800	344.09	13.25	10.47	8.76	9.79	6.99	0.69	6.54
-80.290311	43.636253	22801	344.15	13.2	10.5	8.68	9.82	7.03	0.69	6.6
-80.290268	43.636223	22802	344.18	13.19	10.49	8.66	9.82	7.07	0.69	6.63
-80.290225	43.636192	22803	344.22	13.04	10.47	8.66	9.79	7.1	0.69	6.67
